ExpeditedExchange;2023-12-02 10:45:08;SGD;2586.2285
MoneyMunch;2023-12-02 10:48:35;KRW;5149119.6917
Snoqualmie;2023-12-02 10:58:17;KRW;-10241292.6433
Snoqualmie;2023-12-02 11:05:14;JPY;-1426243.8252
TopCrypto;2023-12-02 11:07:36;CZK;131879.9680
CryptoAbsolute;2023-12-02 11:08:15;BTT;-922081038.0818
ArmstrongCoin;2023-12-02 11:10:12;GBP;-2234.3668
LedgerTeller;2023-12-02 11:13:05;MNT;-3120.9293
RentonCoin;2023-12-02 11:16:18;ETC;285.9125
WilyCrypto;2023-12-02 11:25:13;XLM;81242.4505
COINTRAL;2023-12-02 11:31:13;KAS;23283.4378
CurrencyN;2023-12-02 11:41:07;BSV;95.3111
SatoshiErie;2023-12-02 11:41:28;EUR;4024.0867
Cryptoemotions;2023-12-02 11:44:11;WOO;-11761.3820
Gemini;2023-12-02 11:46:19;KCS;-609.7387
BonzaiCrypto;2023-12-02 11:53:25;SEK;57673.8576
Capitsio;2023-12-02 11:57:39;GBP;-4814.3814
COINTRAL;2023-12-02 12:02:45;LTC;95.2478
ChainBucks;2023-12-02 12:03:18;NZD;-5071.1797
Bitcoinpad;2023-12-02 12:06:30;EUR;-6177.2088
CryptoTrader;2023-12-02 12:10:38;ARB;-893.7467
BonzaiCrypto;2023-12-02 12:13:01;USD;7333.0903
Crypto::Traders;2023-12-02 12:21:51;SGD;-3276.0903
CryptoChill;2023-12-02 12:28:41;TIA;248.2889
LocalCrypto;2023-12-02 12:28:53;CNY;-8115.9634
CryptoChill;2023-12-02 12:38:17;AXS;1038.1471
Crazy4Crypto;2023-12-02 12:46:25;CHF;-851.4315
RippleTrust;2023-12-02 12:53:44;HKD;-45750.3633
Crazy4Crypto;2023-12-02 12:56:50;NZD;-16715.5368
CryptoBrite;2023-12-02 13:04:45;CHF;-4401.7540
Expressexchange;2023-12-02 13:06:06;HKD;-47073.9370
AgileCoin;2023-12-02 13:12:09;CRO;54273.7652
COINTRAL;2023-12-02 13:20:51;EUR;-4969.2096
Coin+Cog;2023-12-02 13:26:56;CAD;525.6304
LauncherLedger;2023-12-02 13:31:16;KAS;-9167.5075
Lizzys;2023-12-02 13:37:13;HKD;29300.3420
CryptoBrite;2023-12-02 13:46:31;NZD;4735.4159
WilyCrypto;2023-12-02 13:47:47;HKD;61637.7148
TechnoCoins;2023-12-02 13:51:01;HKD;70520.3993
CurrentExchange;2023-12-02 13:53:36;KRW;11306556.3761
LaundryDepot;2023-12-02 14:02:02;AUD;230.8521
DigiBronze;2023-12-02 14:08:00;ETH;-3.3698
CapitalCart;2023-12-02 14:11:11;BGB;-11336.1411
Cash4Crypto;2023-12-02 14:15:29;IMX;-526.6917
CryptoDevious;2023-12-02 14:24:50;PLN;6169.9709
GoldSurge;2023-12-02 14:32:38;NEO;687.3092
CentSecurity;2023-12-02 14:36:15;APT;-496.9788
SatoshiLadies;2023-12-02 14:37:51;DYM;255.7299
CurrentCrypto;2023-12-02 14:47:28;HKD;33494.7874
CryptoComplex;2023-12-02 14:54:28;AUD;14456.5893
CryptexCapital;2023-12-02 14:59:53;DAI;-527.3908
IronCladCrypto;2023-12-02 15:01:06;GBP;3220.1307
LavaLedger;2023-12-02 15:09:26;FIL;1221.9787
CryptoComplex;2023-12-02 15:09:34;SEK;1215.8934
WilyCrypto;2023-12-02 15:16:44;LDO;1927.9758
CryForCrypto;2023-12-02 15:24:52;CNY;-18695.7657
SatoshiLadies;2023-12-02 15:33:35;BSV;-83.8368
CurrentCrypto;2023-12-02 15:37:14;FIL;-1646.1284
Cryptoemotions;2023-12-02 15:41:57;JPY;461105.4306
CryptoDevious;2023-12-02 15:46:16;KAS;-12077.9551
ShrewdCrypto;2023-12-02 15:53:05;BTT;4494656761.5316
CurrencyClimb;2023-12-02 15:57:44;NEO;922.0616
AudaciousCoins;2023-12-02 15:58:48;PLN;-31318.1807
ChainBucks;2023-12-02 16:01:52;USD;3292.6453
SatoshiErie;2023-12-02 16:02:54;ARB;1114.6098
ArmstrongCoin;2023-12-02 16:09:07;NZD;6094.1691
Cryptoemotions;2023-12-02 16:09:49;LTC;126.7041
AudaciousCoins;2023-12-02 16:10:28;PLN;1507.7210
CryptoDevious;2023-12-02 16:13:45;CZK;236416.6777
CoinCellar;2023-12-02 16:20:25;TRX;50151.8958
CryptoBrite;2023-12-02 16:25:37;JPY;-1268234.5376
CentSecurity;2023-12-02 16:30:04;INJ;274.7613
CryptoProlific;2023-12-02 16:32:19;LEO;-708.3250
GoldSurge;2023-12-02 16:34:32;TWD;215115.1911
PistolAnnies;2023-12-02 16:40:07;LTC;-52.6992
Expressexchange;2023-12-02 16:40:40;INR;378335.7518
SatoshiStaff;2023-12-02 16:44:04;AUD;1173.7143
CarbonColdwallet;2023-12-02 16:53:39;MXN;-88416.5110
ArmstrongCoin;2023-12-02 16:56:30;SEK;46416.5306
CarbonColdwallet;2023-12-02 16:58:30;XTZ;-2642.6485
DigiBronze;2023-12-02 17:05:16;FIL;-695.2033
OpulentCrypto;2023-12-02 17:06:32;FLR;231991.8931
LaundryDepot;2023-12-02 17:13:54;CHF;-2589.9748
CryptoDevious;2023-12-02 17:15:40;SNX;-1900.5793
RippleTrust;2023-12-02 17:21:19;FLR;17764.3667
RentonCoin;2023-12-02 17:29:20;GBP;701.6649
AgileCoin;2023-12-02 17:33:58;NOK;15102.8904
CurrencyN;2023-12-02 17:39:43;KRW;4307009.0473
TechAlpharetta;2023-12-02 17:49:11;CHF;-7077.4292
CyberCoinage;2023-12-02 17:52:12;FTM;14654.9422
CentSecurity;2023-12-02 18:00:11;BSV;126.3821
OpulentCrypto;2023-12-02 18:04:14;TWD;122566.3412
FredMeyer;2023-12-02 18:04:23;TWD;-83584.3438
ExpeditedExchange;2023-12-02 18:10:13;MXN;-8977.1356
BonzaiCrypto;2023-12-02 18:19:10;NOK;50530.1460
CryptoComplex;2023-12-02 18:19:30;LEO;-414.6643
BatCoin;2023-12-02 18:28:23;INJ;88.1232
Altcoinist;2023-12-02 18:36:28;CHF;5177.2802
Coinaro;2023-12-02 18:41:05;XMR;23.2337
GoldSurge;2023-12-02 18:43:14;KRW;-5248369.1920
CumminsAllison;2023-12-02 18:50:06;BTC;0.1659
ChainBucks;2023-12-02 18:53:11;DYM;-1152.8358
CurrencyClimb;2023-12-02 19:02:41;SGD;4605.3408
Crazy4Crypto;2023-12-02 19:07:32;MXN;25814.7102
CryptoBrite;2023-12-02 19:13:21;CHZ;-46913.4059
CryptexCapital;2023-12-02 19:19:38;SUI;2863.9829
Snoqualmie;2023-12-02 19:21:40;WOO;9667.9093
Coinaro;2023-12-02 19:22:39;CNY;59011.4601
GoldSurge;2023-12-02 19:26:06;USD;1158.8332
Moneyish;2023-12-02 19:28:51;DOT;-522.9696
CurrentCrypto;2023-12-02 19:34:54;FTM;-19557.4842
BlockchainBishop;2023-12-02 19:41:13;KRW;-713913.9103
BonzaiCrypto;2023-12-02 19:43:26;DKK;16617.4355
AgileCoin;2023-12-02 19:50:39;CNY;27696.3096
Lizzys;2023-12-02 19:59:56;HKD;-60876.1380
LauncherLedger;2023-12-02 20:03:02;FLR;218129.8579
CryptoCollective;2023-12-02 20:08:17;ETC;312.9081
TechAlpharetta;2023-12-02 20:11:58;BCH;-20.9475
GoldSurge;2023-12-02 20:19:51;TRX;54007.9771
FredMeyer;2023-12-02 20:22:26;AUD;9087.6572
CentSecurity;2023-12-02 20:27:26;LDO;-2841.0172
Altcoinist;2023-12-02 20:34:45;NOK;75774.7937
ArmstrongCoin;2023-12-02 20:42:12;MNT;-10973.9822
CryForCrypto;2023-12-02 20:44:37;OKB;-179.1387
BritanniaCoins;2023-12-02 20:50:16;CZK;-48898.2842
CurrentCrypto;2023-12-02 20:51:45;XTZ;-872.3032
CurrentCrypto;2023-12-02 21:01:34;MNT;-3902.2586
SavingsScrunch;2023-12-02 21:10:07;BNB;-2.6539
InfinityCurrency;2023-12-02 21:17:49;BNB;-18.1368
OpulentCrypto;2023-12-02 21:23:17;ICP;277.4469
CryptoCollective;2023-12-02 21:32:00;HKD;-51605.2000
CryptoCreed;2023-12-02 21:33:18;KAS;-12848.5505
_CoinLaundry_;2023-12-02 21:39:08;TRX;41089.0483
CryForCrypto;2023-12-02 21:44:16;CAD;-8219.5820
SatoshiStaff;2023-12-02 21:48:21;EUR;7979.5313
ArmstrongCoin;2023-12-02 21:54:35;EUR;3020.7416
DogeCoinDrip;2023-12-02 21:57:08;CZK;60163.0591
ArrangeExchange;2023-12-02 22:02:03;PLN;9776.1807
CurrencyClimb;2023-12-02 22:09:34;AUD;6552.1983
CryptoChill;2023-12-02 22:15:28;PLN;-659.1996
CryptoTrader;2023-12-02 22:25:07;TWD;317306.0144
E-CashPros;2023-12-02 22:26:11;BNB;-0.8384
LaundryDepot;2023-12-02 22:34:32;BGB;-4078.2470
BritanniaCoins;2023-12-02 22:34:46;MXN;23762.6034
AudaciousCoins;2023-12-02 22:40:53;GBP;-1254.7801
CoinCygen;2023-12-02 22:41:22;SEK;-46449.3923
CryptoTrader;2023-12-02 22:50:46;HNT;-776.3783
SecureSilvers;2023-12-02 22:53:49;GBP;845.5895
BritanniaCoins;2023-12-02 23:02:22;DKK;18777.5657
DigiBronze;2023-12-02 23:09:31;NZD;4950.8418
CryptexCapital;2023-12-02 23:12:22;SEK;48551.1292
PistolAnnies;2023-12-02 23:15:38;BSV;-7.1625
DigiBronze;2023-12-02 23:23:03;CNY;747.0597
CryptoCollective;2023-12-02 23:26:23;VET;203192.3586
DizzyCrypto;2023-12-02 23:28:01;SGD;-10122.0346
CryptoGrizzly;2023-12-02 23:36:45;BNB;26.5954
CoinCygen;2023-12-02 23:42:29;SGD;-3504.9370
Block__HODL;2023-12-02 23:44:19;BNB;-11.9965
CurrentCrypto;2023-12-02 23:45:54;CHF;-5154.9832
Coldwalletbea;2023-12-02 23:54:48;CNY;33461.0927
DigiBronze;2023-12-02 23:58:19;CZK;-19867.9469
Altcoinist;2023-12-03 00:08:14;EUR;5578.8471
Vox_Ledger;2023-12-03 00:15:44;SGD;7065.1416
LiabilityLedger;2023-12-03 00:20:15;NOK;-91214.7301
SavingsScrunch;2023-12-03 00:22:26;DKK;-33653.3366
SecureSilvers;2023-12-03 00:26:13;ICP;-388.4518
E-CashPros;2023-12-03 00:31:20;USD;-1774.4044
DizzyCrypto;2023-12-03 00:35:09;KRW;-8110124.7987
RentonCoin;2023-12-03 00:39:02;CZK;213961.1078
MoneyMunch;2023-12-03 00:48:05;ETC;81.3899
PistolAnnies;2023-12-03 00:54:23;AUD;-11433.9244
TechAlpharetta;2023-12-03 00:59:11;ETH;-3.5367
TopCrypto;2023-12-03 01:06:25;SGD;10422.8282
CryptoChill;2023-12-03 01:07:25;CAD;-9273.0575
LedgerTeller;2023-12-03 01:09:27;CHF;1781.2810
ArmstrongCoin;2023-12-03 01:12:05;KCS;-250.4352
Clutch.Coin;2023-12-03 01:17:35;BSV;94.6819
Dogelia;2023-12-03 01:22:06;ARB;-3700.7878
Block__HODL;2023-12-03 01:24:45;OKB;-62.6602
SatoshiReact;2023-12-03 01:29:20;IMX;-2263.9372
CryForCrypto;2023-12-03 01:35:28;CAD;-11913.7940
Coin+Cog;2023-12-03 01:39:39;BGB;-2267.9628
SatoshiReact;2023-12-03 01:43:07;GBP;-2161.3200
Snoqualmie;2023-12-03 01:49:39;GBP;-4429.6757
LaundryDepot;2023-12-03 01:55:48;ETH;-0.9838
ArmstrongCoin;2023-12-03 02:03:07;CNY;-14022.9355
BumbleBee;2023-12-03 02:04:05;PLN;35149.8306
CryForCrypto;2023-12-03 02:10:33;TWD;-206574.5456
BonzaiCrypto;2023-12-03 02:19:53;BTC;0.1199
RentonCoin;2023-12-03 02:25:10;STX;-2799.6010
CarbonColdwallet;2023-12-03 02:26:39;HNT;605.5795
ExpeditedExchange;2023-12-03 02:33:19;TIA;-194.4840
InfinityCurrency;2023-12-03 02:35:59;CRO;104470.5029
BlockchainBishop;2023-12-03 02:36:49;CNY;37744.2890
ChainBucks;2023-12-03 02:45:25;BNB;-24.3839
InfinityCurrency;2023-12-03 02:49:46;SGD;-5472.9402
DizzyCrypto;2023-12-03 02:51:47;CAD;12501.9609
SatoshiLadies;2023-12-03 02:54:53;BSV;12.3928
CumminsAllison;2023-12-03 02:55:17;NZD;-7584.5862
ChainBucks;2023-12-03 03:02:21;LTC;-57.4316
IronCladCrypto;2023-12-03 03:11:50;ARB;-2830.6089
LaundryDepot;2023-12-03 03:21:42;PLN;31861.1916
Crazy4Crypto;2023-12-03 03:30:45;VET;-11415.4513
ExpeditedExchange;2023-12-03 03:36:51;USD;-3130.4034
CryptoTrader;2023-12-03 03:46:07;STX;3644.2466
SatoshiStaff;2023-12-03 03:46:46;MXN;-90617.6837
CoinCellar;2023-12-03 03:51:23;FLR;263284.4728
RippleTrust;2023-12-03 03:52:22;DOT;914.9675
BritanniaCoins;2023-12-03 03:57:13;DAI;8359.7172
SilvaLedger;2023-12-03 04:03:57;GRT;-5219.9021
CryptoClamp;2023-12-03 04:09:56;CZK;233238.4937
LocalCrypto;2023-12-03 04:13:13;ETC;68.9359
CaminoCoin;2023-12-03 04:20:41;ETC;328.7653
Altcoinist;2023-12-03 04:26:37;CRO;-98061.8968
MoneyMunch;2023-12-03 04:28:14;MKR;-0.7475
Dogelia;2023-12-03 04:35:52;CZK;-49905.1373
ModeLedger;2023-12-03 04:44:25;CZK;-188169.7245
TechnoCoins;2023-12-03 04:49:34;SGD;-10952.2389
Cryptoemotions;2023-12-03 04:53:56;GRT;-32584.5694
CurrentCrypto;2023-12-03 04:55:54;CHZ;51060.3636
ArmstrongCoin;2023-12-03 05:05:03;IMX;-1246.8247
BITFountain;2023-12-03 05:13:19;DYM;286.8482
AudaciousCoins;2023-12-03 05:21:41;WOO;-21748.7101
FredMeyer;2023-12-03 05:21:49;GRT;-35284.6235
Gemini;2023-12-03 05:25:45;SEK;-58210.2551
CryptoMask;2023-12-03 05:25:59;XMR;-58.1269
Block__HODL;2023-12-03 05:34:58;VET;104648.9601
GoldSurge;2023-12-03 05:39:44;CHF;2430.8381
Expressexchange;2023-12-03 05:49:28;SEK;1551.5888
Cash4Crypto;2023-12-03 05:58:06;CHF;7330.1020
SatoshiLadies;2023-12-03 06:07:18;SGD;6692.1230
CryptoMask;2023-12-03 06:14:22;EUR;3635.4630
ModeLedger;2023-12-03 06:23:27;HKD;-3805.8551
CryptoGrizzly;2023-12-03 06:27:15;TRX;-73944.4861
SatoshiReact;2023-12-03 06:33:25;TON;2597.2732
ShrewdCrypto;2023-12-03 06:40:28;OKB;-99.9946
SatoshiStaff;2023-12-03 06:49:43;GRT;-25937.1613
CryptoClamp;2023-12-03 06:55:36;BTC;-0.0286
BitcoinLightning;2023-12-03 07:02:09;USD;9895.1805
CryptoDevious;2023-12-03 07:02:57;STX;1667.7553
E-CashPros;2023-12-03 07:12:29;AUD;-6776.9219
CentSecurity;2023-12-03 07:20:40;JPY;-562571.0590
CryptoAbsolute;2023-12-03 07:27:17;LEO;348.8894
LedgerTeller;2023-12-03 07:34:30;NZD;-14983.6620
CryptoChill;2023-12-03 07:37:02;SNX;-844.1699
CyberCoinage;2023-12-03 07:40:46;XLM;15617.0234
CryForCrypto;2023-12-03 07:43:21;CHF;-394.7462
CryptoGrizzly;2023-12-03 07:49:11;QNT;12.8292
BatCoin;2023-12-03 07:54:45;FLR;-244141.2356
WilyCrypto;2023-12-03 07:56:34;CZK;192442.1575
Cash4Crypto;2023-12-03 08:06:04;DKK;8482.5594
CoinCellar;2023-12-03 08:07:29;USD;3753.6657
COINTRAL;2023-12-03 08:15:40;MXN;120355.6520
Capitsio;2023-12-03 08:18:33;UNI;-1227.9539
BritanniaCoins;2023-12-03 08:21:01;SGD;-10921.3989
TopCrypto;2023-12-03 08:27:34;FLR;-174461.2074
Bitcoinpad;2023-12-03 08:31:48;SUI;3536.2855
Coldwalletbea;2023-12-03 08:32:25;NOK;-26241.3929
LedgerTeller;2023-12-03 08:37:40;DOT;-262.7260
WilyCrypto;2023-12-03 08:39:15;GBP;5633.2849
Cryptoemotions;2023-12-03 08:45:54;DAI;6369.2383
CryptoClamp;2023-12-03 08:52:08;JPY;1232423.8492
Satoshi-Rial;2023-12-03 08:54:10;DYM;-956.4116
SatoshiErie;2023-12-03 09:01:54;CHF;382.3546
CentSecurity;2023-12-03 09:10:49;MKR;-4.2711
CryptoCollective;2023-12-03 09:16:05;SGD;314.2516
Coin+Cog;2023-12-03 09:22:04;ADA;2973.6590
FredMeyer;2023-12-03 09:28:58;DYM;-321.4423
NorthIdaho;2023-12-03 09:30:13;SEI;2804.9677
LavaLedger;2023-12-03 09:34:01;HKD;61258.3089
CaminoCoin;2023-12-03 09:39:22;MNT;838.9466
AudaciousCoins;2023-12-03 09:41:27;FIL;-192.1971
CumminsAllison;2023-12-03 09:41:32;XLM;42357.1338
DizzyCrypto;2023-12-03 09:49:18;TWD;291908.9495
CurrentExchange;2023-12-03 09:50:26;ARB;1431.6481
ArrangeExchange;2023-12-03 09:57:54;BGB;-3191.5214
Altcoinist;2023-12-03 10:05:17;KRW;4143918.0917
CryptoBrite;2023-12-03 10:13:00;CAD;-2315.3890
RippleTrust;2023-12-03 10:14:29;XMR;48.9268
CurrentCrypto;2023-12-03 10:16:44;CZK;114909.7308
BonzaiCrypto;2023-12-03 10:19:56;SOL;-72.6765
MoneyMunch;2023-12-03 10:29:33;BNB;16.4275
RentonCoin;2023-12-03 10:34:14;HKD;54934.3607
AgileCoin;2023-12-03 10:35:36;BTC;-0.1640
Cash4Crypto;2023-12-03 10:45:10;PLN;34775.8103
BlockchainBishop;2023-12-03 10:52:10;SEK;-42866.9009
ArmstrongCoin;2023-12-03 10:52:24;ADA;-975.6342
LaundryDepot;2023-12-03 10:57:50;KRW;-12321474.8536
Snoqualmie;2023-12-03 11:06:15;SEI;6134.6636
CentSecurity;2023-12-03 11:14:51;XLM;-58445.0360
ArrangeExchange;2023-12-03 11:15:30;MNT;-3699.1481
DigiBronze;2023-12-03 11:24:23;CHF;-1315.2659
_CoinLaundry_;2023-12-03 11:34:06;NOK;61618.2783
SecureSilvers;2023-12-03 11:36:15;UNI;1153.5377
SatoshiStaff;2023-12-03 11:45:34;EUR;-302.3929
IronCladCrypto;2023-12-03 11:50:51;CZK;15354.8995
COINTRAL;2023-12-03 11:52:47;IMX;-413.0821
CryptoBrite;2023-12-03 12:02:35;SNX;-1761.5815
CryForCrypto;2023-12-03 12:08:17;STX;-1164.1029
ExpeditedExchange;2023-12-03 12:13:49;EUR;6011.8804
CarbonColdwallet;2023-12-03 12:15:52;CNY;3644.1923
Altcoinist;2023-12-03 12:17:17;NZD;-15448.7191
CryptoChill;2023-12-03 12:24:49;HKD;42345.7572
E-CoinAgency;2023-12-03 12:33:59;NOK;-21188.2401
Coldwalletbea;2023-12-03 12:40:43;NOK;-20042.7081
E-CoinAgency;2023-12-03 12:41:16;EUR;-3601.8541
ArrangeExchange;2023-12-03 12:51:01;BGB;2719.7865
Lizzys;2023-12-03 12:52:59;DYM;708.7533
Capitsio;2023-12-03 13:02:22;BTT;5871451382.0410
WilyCrypto;2023-12-03 13:12:11;GRT;-49972.2877
CoinCellar;2023-12-03 13:14:30;MNT;8423.9265
CentSecurity;2023-12-03 13:17:13;AXS;301.1336
LiabilityLedger;2023-12-03 13:26:51;NZD;-15789.7014
LavaLedger;2023-12-03 13:26:52;TRX;-30508.4392
CentSecurity;2023-12-03 13:30:51;CZK;-62489.2812
ArrangeExchange;2023-12-03 13:39:10;NOK;80042.3959
Cryptoemotions;2023-12-03 13:41:37;NOK;-24632.1037
AgileCoin;2023-12-03 13:50:25;BNB;-24.4366
CryptoCreed;2023-12-03 13:50:48;INR;-454296.2364
LocalCrypto;2023-12-03 13:51:53;BTC;0.0212
SilvaLedger;2023-12-03 14:00:38;LEO;411.0989
CurrencyN;2023-12-03 14:07:22;DKK;14554.4616
CurrencyN;2023-12-03 14:14:26;CAD;4558.8262
CurrentCrypto;2023-12-03 14:22:46;EUR;-285.9394
CryptoProlific;2023-12-03 14:32:29;PLN;-34459.0549
TechnoCoins;2023-12-03 14:38:17;BNB;-25.2856
COINTRAL;2023-12-03 14:46:26;CAD;-2253.6103
OpulentCrypto;2023-12-03 14:52:23;KAS;2206.5896
SavingsScrunch;2023-12-03 14:52:52;HKD;-50393.1430
Altcoinist;2023-12-03 15:00:32;INR;192839.7334
CryptoAbsolute;2023-12-03 15:05:26;TWD;-196507.5955
DizzyCrypto;2023-12-03 15:10:49;MXN;151613.0241
Dogelia;2023-12-03 15:19:55;TWD;-162726.0388
BonzaiCrypto;2023-12-03 15:29:42;BNB;12.3644
TechAlpharetta;2023-12-03 15:35:07;BCH;-15.3431
RentonCoin;2023-12-03 15:43:22;CRO;6035.4256
CarbonColdwallet;2023-12-03 15:52:21;SEK;-23506.9361
Capitsio;2023-12-03 15:52:44;WOO;15813.4152
MidasMoney;2023-12-03 15:55:03;SEK;-49883.1174
ModeLedger;2023-12-03 16:01:52;GBP;-4968.5679
CumminsAllison;2023-12-03 16:08:29;KAS;-41751.4141
LedgerTeller;2023-12-03 16:15:56;PLN;-19879.2385
BritanniaCoins;2023-12-03 16:16:14;CHF;6718.5959
BonzaiCrypto;2023-12-03 16:16:44;BNB;17.8881
CryptoFetch;2023-12-03 16:16:51;KAS;44232.3964
Coldwalletbea;2023-12-03 16:22:07;CHF;6458.9121
ModeLedger;2023-12-03 16:24:33;CHF;6130.2947
CryptoBrite;2023-12-03 16:30:46;GRT;21114.7229
CaminoCoin;2023-12-03 16:32:53;NZD;1196.7932
SatoshiLadies;2023-12-03 16:39:12;BNB;-19.2284
CarbonColdwallet;2023-12-03 16:49:10;DOT;1179.6116
Vox_Ledger;2023-12-03 16:49:54;GBP;5413.9544
RentonCoin;2023-12-03 16:51:09;CAD;13421.6475
BITFountain;2023-12-03 16:54:53;KAS;-20960.5786
Coinaro;2023-12-03 17:00:15;SGD;-8433.0223
ArmstrongCoin;2023-12-03 17:08:21;BNB;22.6306
Lizzys;2023-12-03 17:18:01;NZD;-1688.0028
WilyCrypto;2023-12-03 17:20:42;ETH;1.2249
WilyCrypto;2023-12-03 17:30:35;DKK;-2875.3629
LaundryDepot;2023-12-03 17:33:44;BCH;7.0429
MidasMoney;2023-12-03 17:41:27;DOT;696.6828
SecureSilvers;2023-12-03 17:43:51;FIL;1918.2642
MidasMoney;2023-12-03 17:48:59;INR;-213512.3734
Expressexchange;2023-12-03 17:51:26;AUD;13074.8021
Cryptoemotions;2023-12-03 17:58:18;ARB;-2970.8926
Crazy4Crypto;2023-12-03 18:05:35;QNT;-54.6864
CryptoFetch;2023-12-03 18:14:31;NZD;-12055.0780
BatCoin;2023-12-03 18:23:11;CZK;-217085.2022
Altcoinist;2023-12-03 18:24:24;EUR;-9719.4324
Cash4Crypto;2023-12-03 18:30:25;MXN;-23274.2175
GoldSurge;2023-12-03 18:32:07;BGB;10288.2579
RippleTrust;2023-12-03 18:38:13;MXN;156614.8059
InfinityCurrency;2023-12-03 18:40:28;HNT;-24.3561
CryptoSly;2023-12-03 18:44:45;MXN;98853.6022
Moneyish;2023-12-03 18:46:58;MXN;94756.8096
Coin+Cog;2023-12-03 18:54:37;FTM;11581.4974
CryptoCollective;2023-12-03 18:55:18;STX;685.7176
Crypto::Traders;2023-12-03 18:58:25;SEK;-13234.1912
LaundryDepot;2023-12-03 19:03:56;APT;427.8892
Dogelia;2023-12-03 19:11:16;OKB;-90.2574
CryptoSly;2023-12-03 19:17:35;INR;751792.2999
BonzaiCrypto;2023-12-03 19:24:56;FIL;635.3237
DizzyCrypto;2023-12-03 19:26:05;CAD;11603.7427
CurrencyN;2023-12-03 19:34:16;KAS;-26846.8154
CurrencyClimb;2023-12-03 19:43:54;LEO;-1188.8223
Coldwalletbea;2023-12-03 19:46:23;CZK;114773.6026
BandsofBits*;2023-12-03 19:53:10;ADA;-6967.7929
CryptoCreed;2023-12-03 19:58:19;NOK;67036.8504
CurrentCrypto;2023-12-03 20:06:43;USD;-8794.4418
SatoshiReact;2023-12-03 20:12:47;GRT;-44510.5190
ShrewdCrypto;2023-12-03 20:15:07;KRW;5413451.9663
ExpeditedExchange;2023-12-03 20:21:48;AUD;13749.9352
BritanniaCoins;2023-12-03 20:30:43;STX;-1206.8878
Clutch.Coin;2023-12-03 20:35:01;IMX;2377.2610
BumbleBee;2023-12-03 20:44:27;SEI;-5118.3014
CoinCygen;2023-12-03 20:51:58;SEK;48940.1959
CurrentExchange;2023-12-03 20:59:52;NEO;57.9922
SatoshiLadies;2023-12-03 21:02:10;TWD;97604.7141
BatCoin;2023-12-03 21:06:16;CHZ;-37802.6168
BritanniaCoins;2023-12-03 21:14:59;STX;2665.8056
ExpeditedExchange;2023-12-03 21:23:41;HKD;-21904.8794
COINTRAL;2023-12-03 21:31:26;HKD;-32244.3660
CryptoCreed;2023-12-03 21:32:38;NZD;4396.5619
AudaciousCoins;2023-12-03 21:35:13;TRX;-43380.0246
MoneyMunch;2023-12-03 21:43:24;NZD;10911.6926
BatCoin;2023-12-03 21:47:29;KRW;5070215.9343
CryptoComplex;2023-12-03 21:54:26;ARB;1901.8197
BonzaiCrypto;2023-12-03 22:03:38;UNI;-822.8095
Capitsio;2023-12-03 22:13:07;ETH;-0.3240
BumbleBee;2023-12-03 22:20:44;GBP;276.2369
CaminoCoin;2023-12-03 22:23:33;DKK;-26996.7644
CurrencyClimb;2023-12-03 22:27:28;JPY;-953413.6002
Crazy4Crypto;2023-12-03 22:28:53;ETH;2.7079
OpulentCrypto;2023-12-03 22:29:47;DKK;-32232.4223
CryptoBrite;2023-12-03 22:30:16;APT;607.8588
CryptoBrite;2023-12-03 22:39:51;IMX;-3376.1967
AgileCoin;2023-12-03 22:46:47;VET;-299399.7722
SatoshiErie;2023-12-03 22:49:31;USD;2146.6829
SecureSilvers;2023-12-03 22:51:51;BNB;-14.3643
SatoshiReact;2023-12-03 22:56:00;JPY;-771989.9854
Crazy4Crypto;2023-12-03 22:57:21;NOK;25653.5660
ShrewdCrypto;2023-12-03 23:06:33;GBP;3869.6156
RentonCoin;2023-12-03 23:07:58;BNB;-4.4502
COINTRAL;2023-12-03 23:09:24;AUD;-3919.2806
BandsofBits*;2023-12-03 23:14:01;FTM;13534.6368
CryptoChill;2023-12-03 23:17:00;DYM;1096.9182
BatCoin;2023-12-03 23:25:53;ETH;-0.8900
CryptoSly;2023-12-03 23:28:03;BNB;-3.5772
DigiBronze;2023-12-03 23:30:18;BTT;6187187802.2674
BitcoinLightning;2023-12-03 23:37:41;ARB;-3351.0827
Lizzys;2023-12-03 23:38:58;SOL;-12.1613
CurrencyClimb;2023-12-03 23:48:18;CAD;-11175.2928
BatCoin;2023-12-03 23:57:14;INR;-152023.2309
Coinaro;2023-12-04 00:05:25;HNT;363.4589
ExpeditedExchange;2023-12-04 00:08:00;INJ;-253.6592
RentonCoin;2023-12-04 00:11:48;SUI;2447.0467
SatoshiLadies;2023-12-04 00:18:23;LEO;71.7394
ArmstrongCoin;2023-12-04 00:25:44;FIL;-1472.0522
Cash4Crypto;2023-12-04 00:27:03;LTC;67.6809
DizzyCrypto;2023-12-04 00:35:15;UNI;344.4464
DigiBronze;2023-12-04 00:43:05;MNT;-918.0253
CryForCrypto;2023-12-04 00:52:15;DKK;-56762.3530
Coldwalletbea;2023-12-04 00:56:01;FLR;54288.9537
CryptoGrizzly;2023-12-04 01:02:58;MXN;29344.0709
DogeCoinDrip;2023-12-04 01:11:12;CAD;3189.2275
CryptoDevious;2023-12-04 01:20:31;NOK;81550.4732
E-CashPros;2023-12-04 01:23:55;ETC;6.5315
